89184,"The cuspidal representations of $GL_n(F)$ a non archimedean field $F$ with ring of integers $o$ can be classified by inducing irreducible representation from $Z GL_n(o)$.

The general question:


  How does the representation theory of $GL_2(F)$ and the representation theory of $GL_2(o)$ affect each other? 


Uri Onn has shown that the irreducible representations of $GL(2o)$ will depend only upon the residue characteristic.


  Does the representation theory of $GL_n(F)$ only depend upon the residue characteristic? Is there a connection to the reduction steps from local field of characteristic zero to fields of characteristic $p$ (e.g. as in the context of the Fundamental lemma)?


In Stasinki ""Smooth Representations of $GL(2o)$"" the representations are partionated in to similarity classes of $2 \times 2$ matrices over the residue field (pg.4419) via applying Clifford theory.


  What irreducible representations in Stasinski are important for describing the cuspidal representation of $GL(2 F)$?


A little more general I know that the irreducible dual of $GL_n(o)$ is far from being classified so to what extent is the irreducible dual of $GL(nF)$ described in Bushnell-Kutzo ""The admissible dual of GL(N) via compact open subgroups"".


  Is the classification of the irreducible dual of $GL(nF)$ known only modulo the representation theory $GL(n o)$ or do we know all the representations of $GL(no)$ needed for the dual of $GL(nF)$?


If the description of the dual of $GL(nF)$ is possible independently of the dual of $GL_n(o)$ there is a natural last question in the context of Silberger ""$PGL_2$ over the $p$ adics"" where he classifies the irreducibe of $PGL_2(o)$ via the restricting the irreducible of $PGL_2(F)$.


  Can we classify the representation of $GL_n(o)$ by restricting the irreducible representation of $GL_n(F)$?

",Representations of GL(2 Q_p) and GL(2 Z_p)
89185,"For a smooth hypersurface $X\subset\mathbb{P}^n_k$ where $k$ is an algebraic closed field of charactersitc $p>0$. How to compute its algebraic de Rham cohomology explicitly? or equivalently its Hodge number?

PS：In characteristic $0$ case one has Lefschetz hyperplane theoremHirzebruch-Riemann-Roch and Hodge theory.
",algebraic de Rham cohomology of hypersufaces
89188,"Norimatsu's lemma says that on a smooth projective complex variety $X$ of dimension $n$ then we have $H^i(X\mathcal O_X(-A-E))=0$  for $i &lt; n$ when $A$ is an ample divisor and $E$ is a simple normal crossings (SNC) divisor.  Does this statement remain true if $E$ is an effective divisor with SNC support?  In other words if $\sum E_i$ is SNC do we still have these vanishings for $\mathcal O_X(-A-\sum a_i E_i)$ where $a_i >0$?  Or is there a counterexample?
",Kodaira type vanishing for an ample divisor + effective divisor with SNC support
89190,"I'm sure I'm not the only one with this quandary so hopefully this question is suitable for Mathoverflow. I'm posting anonymously for obvious reasons.

In a couple of my papers I have answered questions which were fairly well known inside my sub-field and posed by well known people. However the solutions themselves are not hard - they do not involve any substantially new idea other than perhaps the insight that some well-known techniques in a slightly different field could be of use. In the end I submitted (and published) to journals taking into account more the difficulty of the solution rather than the prestige of the problem. Several people later told me I could/should have aimed higher.

Now I am in a similar situation with a couple of papers in preparation where the techniques I use are well-known but they have just not been applied to the type of problems I solve (which again are questions asked by very good people and open for at least a while. They are not major famous questions). Maybe I just have a good smell for low hanging fruit!

My concrete question is twofold:


Generally speaking are papers who answer a respectable open question judged more for the problem solved than for the difficulty/innovation of the solution?
What are some good journals that welcome this sort of papers? (General journals as well as specialized ones)

",Where to submit  (relatively) easy solutions to known problems?
89195,"I have the conjecture stated below which would be very helpful for a cryptographic security proof I'm working on for several months now. At first glance it seemed a pretty natural question to me but after asking a lot of people and also searching the internet I'm still without a solution or any helpful hints. This is the conjecture:

Let any multivariate polynomial $f\in\mathbb R[X_1\ldotsX_n]$ be given such that the corresponding variety $V_f$ is not empty: $V_f=\{x\in\mathbb R^n\|\f(x)=0\}\neq\emptyset$. Then there exists some constant $c>0$ such that for all $x\in\mathbb R^n$ one can estimate the distance of $x$ from $V$ as follows: $c\cdot\min_{y\in V_f}\|x-y\|^{\deg f}\leq|f(x)|$.

In particular I only need this to hold true if $\deg(f)\leq4$ and $x$ is only taken from a compact set $K\subset\mathbb R^n$. If the conjecture turns out true it can be used for generalization of a classification result of mine in theoretic cryptography. Here are some further notes:


Since all norms on $\mathbb R^n$ are equivalent the assertion either holds true for every norm or for none.
If $K\cap V_f=\emptyset$ one can just set $c:=\min_{x\in Ky\in V_f}|f(x)|\cdot\|x-y\|^{-\deg f}$. So the ""interesting"" values $x$ are close to $V$.
If the conjecture is not true then there exists a counterexample with irreducible polynomial $f$. Given any reducible counterexample say $f=g\cdot h$ we can estimate $\min_{y\in V_f}\|x-y\|^{\deg f}$ by $\min_{y\in V_g}\|x-y\|^{\deg g}\cdot\min_{y\in V_h}\|x-y\|^{\deg h}$ and it follows straightforwardly that $g$ or $h$ must be a counterexample too.
If $n=1$ i.e. $f$ is univariate the conjecture is true since the only irreducible polynomials with non-empty variety are of the form $f(x)=ax+b$. Clearly these are no counterexamples and thus as mentioned above there don't exist any univariate counterexamples at all.
I was able to prove the weak variant of the conjecture with $x\in K$ for the case that $\deg(f)\leq2$ but the proof is quite long; it can be found here.

",Estimating the distance from a variety by evaluating the polynomial
89198,"I have a matrix in which each element contains the coordinates of a 3D surface. Sometimes some points will be ""out of line"" meaning that they will not conform to the general shape. For example you would have a slightly curved plane and all of a sudden a point with coordinates which are very different from the rest which produces a spike in the surface.

I was thinking of applying a smoothing filter or a lowpass filter.

Then I thought I might produce a distribution of the gradients of all points (w.r.t. the points around them) and only allow points with a gradient within two std. of the mean.

I'm really not sure what the best way would be (there might be others which I don't know about) so before I started implementing it into matlab I thought I'd ask.
",Smooth a matrix
89199,"In the preface to his very influential books Automata Languages and Machines (Volumes A B) Samuel Eilenberg tantalizingly promised Volumes C and D dealing with ""a hierarchy (called the rational hierarchy) of the nonrational phenomena... using rational relations as a tool for comparison. Rational sets are at the bottom of this hierarchy. Moving upward one encounters 'algebraic phenomena'"" which lead to ""to the context-free grammars and context-free languages of Chomsky and to several related topics.""

But Eilenberg never published volume C. He did leave preliminary handwritten notes for the first few chapters (http://www-igm.univ-mlv.fr/~berstel/EilenbergVolumeC.html) complete with scratchouts question marks side notes and gaps. But they do not reveal much beyond the beginnings of the well-known power series approach to grammars.

So my actual question -- does anyone know of work along the same lines to possibly reconstruct what Eilenberg had in mind? If not what material is likely closest to his ideas?

The site http://x-machines.net/ is about x-machines one of Eilenberg's key innovations but it deals mainly with applications of x-machines rather than further developing the theory as Eilenberg seemed to promise.

Also anyone know why Eilenberg stopped before making much progress on Volume C? This was the late 70's and he lived until 1998 though he did not appear to have published any math after Volume B. Yet he seemed to have the math for Volumes C and D largely done at least in his mind.
",Eilenberg's rational hiererchy of nonrational automata & languages — where is it now?
89201,"Given two coprime integers $a &lt; b$ of different parities only a finite number of 
points in $\mathbb N^2$ cannot be reached by a walk in $\mathbb N^2$ starting at the origin
and using only steps of the form $(b\pm a)(\pm ab)$ (and thus making an acute angle
with the north-eastern vector $(11)$).

Is there a good upper bound on the number of such exceptional points? Is there a good
upper bound on the coordinate sum $x+y$ of such an exceptional point $(xy)$?

(Remark: A naive proof that almost all points can be reached gives an upper bound which is probably very far from the true value.)
",Exceptional points for generalized north-eastern knight walks in a quarter plane
89204,"For a generilized triangle on a manifold (distance can be regarded as geodesic length)it is well known that for Eucilidean Geometry，the following is true:

Consider a triangle $ABC$ $D$ is the midpoint of $BC$ then $AD\leq \frac{1}{2}(AB+AC)$

what about some other cases in manifolds. according to my knowledge it is also true in spheres with dimension n. However I did not konw general cases.

Any advice will be appreaciated.
",triangle equality in manifold
89205,"Let $f_k$ be a sequence of non-negative functions from $L_2(\Omega)$ where $\Omega$ is a bounded open set. Assume that $f_k\to f$ weakly in $L_2$ and strongly in $L_p$ $\forall p&lt;2$. Assume also that $f_k^2\to F$ weakly in $L_1$. Does it imply that $F=f^2$?
",Weak L_1-convergence of squares 
89210,"Given a weighted undirected graph and a set of random spanning trees (possibly a lot of them) taken from this graph is there any way to approximate the mincut between two arbitrary nodes? (or better between each couple of nodes?)

There are some (cool) papers about sparsification but I did not find any way to solve the problem.
",Graph cuts & spanning tree
89213,"Let $C$ be a category with cofibrations in the sense of (Waldhausen Algebraic K-Theory of Spaces) and denote by $F_n(C)$ the category with cofibrations consisting of sequences of $n$ cofibrations $A_0 \rightarrowtail A_1 \rightarrowtail \dotsc \rightarrowtail A_n$ in $C$. A cofibration in $F_n(C)$ is a commutative ladder consisting of ""lattices"". See the attached PDF for a precise definition.

Waldhausen gives a beautiful graphical proof that there is an equivalence $F_n F_m C \cong F_m F_n C$ (Lemma 1.1.5). The reason is basically that an object in both categories is given by a rectangular array of cofibrations such that each square is a lattice which is a symmetric condition. Now Waldhausen only indicates why this equivalence $F_n F_m \cong F_m F_n$ also preserves cofibrations and is therefore exact. Namely he claims that a cofibration in $F_n F_m C$ is a $3$-dimensional diagram satisfying similarly some symmetric condition but he does not name it explicitly. So what is this condition? So basically the question is: When should we call a commutative cube of cofibrations a lattice?

The full question contains many diagrams (also a 3-dimensional one) which cannot be properly displayed with MO-Latex. Therefore I've decided to write the full question also with some of my attempts so far as a PDF. I hope that this is not unappropriate for MO.
","When is a cube of cofibrations are ""lattice""?"
